id,coordinate:x,y,z,direction:x,y,z,upward:x,y,z,I_C,min_distance,pruned_length
0,49.32273154545247,83.95038267978634,27.368058290017203,-1.3602254692110938,-0.7907448788842752,0.11351122961743318,-0.0,-0.0,1.0,1.2603689987161506,28.80028236707495,274
0,48.069892804860174,84.00722583078887,28.0542664629563,-0.8728476065096302,-0.20533125696200216,0.2490910989739952,-0.430928823625049,-0.10137297319278608,0.8966737808563302,1.4355490996404676,28.865453549263183,274
0,46.67801177466873,84.30593546662402,28.056768789886398,-0.3206619450233627,-1.1667287816951593,0.10691963987429154,-0.0,-0.0,1.0,1.5016042950642017,29.143325665719797,273
0,43.01231829220637,85.84276768477531,28.76401313283869,0.2822890267835507,-1.2791848247176565,0.040192018606194924,0.0,-0.0,1.0,1.3474208562386698,30.704337267568754,275
0,42.09055610526247,84.64659742819613,27.118608254705677,-0.4695865728788958,-0.992284924261674,0.598874567202951,-0.0,-0.0,1.0,1.5955526340936919,29.472827715340838,270
0,41.31546438060952,86.02448250903076,27.117215148521716,0.4692154104901667,-1.2888657555825858,0.13311034463821858,0.0,-0.0,1.0,1.3996899253245374,30.848553474279477,272
0,39.499558332170174,86.38777294464965,27.603021476306495,-0.38357962055021044,-0.345350100466571,-0.6815411244622193,-0.6365287984097818,-0.5730890607935956,0.5161395326786297,0.8322482564273511,31.304747371473532,272
0,36.73966133903374,86.33077799035613,27.399061285135314,-0.8931287003147886,-1.7415818742764158,0.703114631300714,-0.0,-0.0,1.0,1.4943302570447279,31.323989139054046,270
0,36.737658716806,86.89701760332174,28.031776266381254,0.06043571423021221,-0.9290190719744167,-1.1101129904176286,0.023698452591074923,-0.3642931123395914,0.9309827665680619,1.5512115125442125,31.897553299152378,270
0,34.53233267824469,86.96403436428997,27.661925010092446,-0.48173717498903756,-1.0911163391592196,-0.33621736088492554,-0.0,-0.0,1.0,1.4753475938682543,31.96888262796213,269
0,32.747711460732276,87.01473695057395,27.2882249813369,0.1123252424849443,-1.9188861988101507,-0.08670997745930123,0.0,-0.0,1.0,1.4967359163471152,31.86648398076461,270
0,24.168530036709832,86.18957615027817,27.46812285001312,0.2743776142808872,-0.30420252092162203,0.21737503147986975,0.6109869825500852,-0.6774014010915542,0.4096611391791284,0.7377578524686595,30.99583181752937,270
0,22.805424646191412,87.18627350456845,26.93666153964946,0.1874934185643476,-1.1127965392205217,0.10684672020400574,0.0,-0.0,1.0,1.4418747583820155,32.02886254488049,270
0,21.311234600718077,87.26292092821555,27.53989536483472,-0.10703443858347175,-1.8469866793950955,0.5148588163222554,-0.0,-0.0,1.0,1.4750174964258604,32.06480388692328,268
0,14.329399101032138,85.93027910993965,28.032592053050642,0.27147501663382995,-0.6129695278233922,-0.425462456564429,0.30047256477908746,-0.67844374204403,0.6703956493716011,1.4151768057452694,30.797474524175474,268
0,12.109930152614291,85.37382731091922,27.35493372467793,0.02035539018412394,0.023739366955349284,-0.3321224066676286,0.6506087172817159,0.7587690014385484,0.031271383931458153,0.412352230224728,30.17645175267127,269
0,11.944027223917063,85.03504777059509,27.733516000043593,0.4568447367571808,-0.35640851317629285,-0.26037979818686147,0.6426016515381143,-0.5013272141757462,0.5794256999540782,1.026603429780668,29.843002763368624,270
0,8.846548180893977,85.59155105573055,27.96355207275052,0.17056860460745893,-1.5581966617949083,0.7569753764771003,0.0,-0.0,1.0,1.311105300192774,30.416337623833993,273
0,6.317603979255589,82.95762890219254,26.865831706869095,0.39919918129777615,-1.360287078235172,0.27644384049520765,0.0,-0.0,1.0,1.5351790549422368,27.760882477332604,273
0,0.748898196715819,80.39733226072337,27.89623526031613,0.8677691906017422,-1.2224882481774662,-0.16257915642999074,0.0,-0.0,1.0,1.622298519905174,25.258955659213488,278
0,-0.9498111626952361,80.41157055988423,27.911428899988696,-0.028725950963286118,-1.3086138522426782,0.4733215529679688,-0.0,-0.0,1.0,1.4915931120329915,25.443345443022533,374
0,-3.5689761677948386,79.16367235597382,27.352859511003793,0.24187643104775158,-0.514454450932049,0.09498399337694018,0.35004205550204825,-0.7445152580032912,0.568478310914492,1.1454814967868512,24.728010126121884,432
0,-7.551850660889277,77.32662385095509,27.68760205540556,0.9714872509035151,-1.1582107759436777,1.0477854686051635,0.0,-0.0,1.0,1.234543828570317,24.28975548824255,450
0,-9.453163770225727,75.41600572267883,28.3672200910625,-0.13592187500622688,0.4137029024595026,-0.10214012819081819,-0.2809860716308604,0.8552321205034525,0.4354593524183688,0.0049814443187290915,23.43910824451622,453
0,-10.74998162694601,73.64208967262805,29.004158214544287,0.07211320761977158,-0.761474618469786,0.07330129220781902,0.0607325692609183,-0.6413015248259193,0.7648816308991337,1.3118832375032905,22.491313941392146,453
0,-12.877358582303852,71.27640685930403,28.13931027805649,0.4979085863276679,-1.791514714771989,0.5228827139871862,0.0,-0.0,1.0,1.3401147317450568,21.662134427592193,456
0,-18.051357449576383,66.45531115995175,27.564384601229914,1.3250875397121997,-1.6479363400159492,0.7505055413287903,0.0,-0.0,1.0,1.2199599000578512,22.157684877709695,454
0,-18.76389775283543,66.09489495517676,27.383847917238917,0.21690042123033737,-0.32767432836980986,0.8289261726218101,0.50756561744188,-0.7667860756354014,0.39295834156116827,0.7655242148084535,22.561069620054397,455
0,-19.75170108370645,64.53659657876642,28.75080231006741,1.8296139203074473,-0.5841441458641028,-0.12991105722885882,0.0,-0.0,1.0,1.3503616430481797,22.686243644448382,452
0,-20.058053265675174,63.14459646488843,27.47440931590552,0.5057820872972545,-0.2029546806337545,-0.25523592969884484,0.7781378040166028,-0.3122425911663913,0.5449826806623462,1.1427328154176346,22.327007934898326,449
0,-22.743199573442624,60.138665686884266,27.973484967664014,0.8776401443347187,-1.2988718209085475,-0.41080087118205105,0.0,-0.0,1.0,1.417589430448319,23.890090038569042,445
0,-25.71239668489077,54.94048540791863,27.930809254981362,0.15236507913307606,-0.315288374937168,0.24427105881454753,0.40756310566767306,-0.8433685067565497,0.3501740663009595,1.08756526009436,25.79790502800043,283
0,-27.56784776212791,50.90273589257751,27.351106258390573,1.1233040090269901,-0.42078248064407253,-0.18171583095730484,0.0,-0.0,1.0,1.3737508570169763,27.368795666234615,256
0,-28.54390516186548,50.42032809583114,28.13077464175671,0.24154097511915273,-0.09407906779667508,0.13692284026951934,0.8999637087555207,-0.3505316095076248,0.2592159594990296,0.6710176908012224,28.353197569752922,257
0,-29.640399239852723,43.981465482908575,27.86393695573722,0.34932501996417953,-0.021461511436402236,-0.273794492699504,0.9349928920774255,-0.057443239102461414,0.34998366539898584,0.9234230461165337,29.47464724916026,255
0,-31.379917705733668,44.14505352857515,27.6514795595695,0.36606914063607576,-0.054852091784197976,-0.16042211176862403,0.9187133145176746,-0.137660735247242,0.3701558694646582,0.7466077847211191,31.202743034521717,256
0,-30.160859744777248,42.05567550983734,27.692472346884802,0.2538966263104071,-0.17373768732196657,0.5716163166668017,0.7852523240967618,-0.5373364929472426,0.3076496072609096,0.9801003236225929,30.001405248440335,254
0,-31.37275995035296,40.64694859102663,27.620840448952766,0.3382176292407474,-0.18751898507110493,-0.6325271375751064,0.8065284345373197,-0.44716590857471616,0.38672281351289445,0.7640560855423586,31.201884647440775,255
0,-30.866977114575953,38.56127370104119,27.698977092480153,0.7895977062322771,-0.6392354417914443,-0.8539112222727783,0.0,-0.0,1.0,1.435744174861272,30.705366053263678,253
0,-31.988277007132194,37.823490748326236,27.900502894746854,0.025583329520425635,-0.6464241335763162,-0.9833394166885492,0.030155569623092696,-0.7619527376428704,0.6469301872839464,0.36085710671971344,31.85652814322888,252
0,-31.57740576875569,35.91393680484802,27.26321120099041,0.5680276406594693,0.10335553080884086,-1.0075012107712238,0.8033043809081122,0.14616533553443573,0.5773541082402901,1.1590484045460503,31.550861290331312,253
0,-32.16148270947642,34.77323719948242,27.322662265760183,0.4469646019994057,-1.268724867028304,0.6582462039569309,0.0,-0.0,1.0,0.8202519192878137,32.05338278792869,253
0,-32.04209863206712,32.20411351474287,27.42423419718206,0.5454261021323143,1.3074571036046179,0.4118906909258084,0.0,0.0,1.0,0.6268623977443185,31.869337293264184,250
0,-32.08675301454803,31.720241887963198,27.063679808251212,0.8673691630066814,0.5421299767933645,-0.9334107136379359,0.0,0.0,1.0,1.2885379714498124,31.9318692493965,250
0,-32.128236709395026,30.95064766344458,27.63387289645828,1.2658380040564856,0.6208404262443931,0.2500536231556554,0.0,0.0,1.0,1.2768506988343906,31.980559413095683,251
0,-31.843059271927178,26.236328224811064,27.095960400310318,1.602866561881615,0.4654270976750998,-0.5916443643298822,0.0,0.0,1.0,1.396644206859692,31.671130556443696,253
0,-32.552473815955224,21.56594062230954,27.87639272096798,1.3342892829932924,0.45238088391619447,0.790313366821815,0.0,0.0,1.0,1.2754196933765105,32.35698693143711,255
0,-32.14095846828808,20.644812913840006,27.524644193298116,1.1876989636952904,-0.23326942617147273,-0.5966774216549229,0.0,-0.0,1.0,1.320455667503302,31.964272346983314,255
0,-32.18127536057155,17.75178444596138,26.89641470603043,0.6587263847771048,0.10500696159830153,-0.4805236487336321,0.7357295884585959,0.1172819708263964,0.6670434108704032,1.167623890961247,32.139621524686696,255
0,-30.440886572381835,11.400969547630762,27.672702276054732,1.140378957923619,0.02334547095768713,0.22133151607138737,0.0,0.0,1.0,1.2026962368854277,30.25944369752306,259
0,-29.088280911030154,8.856713001722332,27.80257226563557,0.04586090219899741,0.7758607773859039,0.1527093308589491,0.0371290953576717,0.628138728340767,0.7772150077271829,0.5738179512625465,28.901819530542483,259
0,-27.243589305753282,5.188484793984839,26.66697465455774,1.2239968232154432,0.868478177002564,0.38258208061643667,0.0,0.0,1.0,1.1022676920463654,27.104172662136467,259
0,-26.35264937899749,1.9400859055498947,28.222626316839605,0.5793612308322265,0.4098931584199632,0.9914405496469151,0.5751220989436202,0.4068940085523001,0.7096984127859702,1.1957088164542355,26.236227797025304,267
0,-26.100654976917514,-0.967251668514945,26.62560235555745,1.2177283703165345,-0.08333429180288288,0.8838560315815341,0.0,-0.0,1.0,1.1425867208725173,26.349147083226384,377
0,-24.53500781626284,-2.149139910184355,28.436451366792348,0.786883713830987,0.3700204151514847,-0.07397952414902062,0.44691564519548177,0.21015546473547275,0.8695407332157152,1.2263885383227293,24.954729875830072,410
0,-22.84283454740959,-4.482051727335847,27.638114036364225,1.542693836377276,1.3344501366699726,-0.06870189460696308,0.0,0.0,1.0,1.5411205069086809,23.93547437454828,442
0,-21.776413658709366,-6.909261416840665,26.832835214028083,0.9852138324295125,-0.15645090138843343,-0.6365910865131783,0.06897003329169642,-0.01095236741720044,0.9975586098850037,1.0686329772105425,23.54008956033517,451
0,-21.22562433085863,-7.346937993236506,27.900434331521684,1.7944063096066656,0.5995727675735054,0.7131398584581521,0.0,0.0,1.0,1.5168914950360777,23.205034205566403,453
0,-20.963864279301237,-8.445969551026627,27.333191041539244,0.07520515426457641,0.1766036575789834,0.05937090323091236,0.3845107222540303,0.9029434297747841,0.19194964729906006,0.5853516687445789,23.341525502576808,454
0,-19.321340402095363,-9.410106644070826,28.056067907350272,0.7037990445093163,1.0912534505362572,0.40057348140006194,0.0,0.0,1.0,1.706727456122907,22.297876532413017,453
0,-18.988788511776967,-10.167187324056046,28.114619877116116,1.121866076681977,0.1691729854768122,-0.04424103340110587,0.0,0.0,1.0,0.9943381453541997,22.364289616059303,455
0,-16.901849392137304,-12.028556374468264,28.022675360835695,-0.02230362489590043,1.1739330405535546,0.7476322440663882,-0.0,0.0,1.0,1.1698822478385003,21.60447924638551,456
0,-16.681309838404818,-13.898593201739558,27.727995659423325,0.17603802470390362,0.5053707993714541,-0.3593985134611663,0.2778811293623771,0.7977424690620997,0.5351532780419034,1.0193830862311053,22.569872197453154,458
0,-15.42011857588878,-13.97620721135563,27.505947993357797,0.14759601725075733,0.5900638036653679,0.028011508939400073,0.19261115232460443,0.7700266666134753,0.6082432709897643,1.2770039452488513,21.666628298259056,457
0,-14.753794167584841,-13.903785650229684,27.19100894850565,0.19196064392837664,0.36002260185800944,-0.473709399267464,0.4295486873516708,0.8056194899134758,0.4080014248333059,1.3299951817071909,21.119847730496787,456
0,-13.346138282703729,-15.446851718670464,26.854169659996483,0.40273325128708065,1.602911471929274,-0.08277136317186155,0.0,0.0,1.0,1.9071597134120808,21.264303907711586,456
0,-12.648641223287044,-16.027478289572315,27.39293460565527,0.9924471399548931,1.111857660699295,0.4344971525226098,0.0,0.0,1.0,1.8709957642128794,21.284369669551715,455
0,-11.728389086525894,-17.862582749220042,28.37034726325045,0.4219438914753104,0.5546202910679146,0.3893385737712523,0.43424097277195134,0.5707840771679626,0.6968789814720966,1.5120855972965448,22.292913898863635,455
0,-9.703067894454556,-18.03175173044823,28.045147428723478,0.4336577355042652,0.21028026670698863,0.7673872395039882,0.7883997647140686,0.3822943746247803,0.481951057815054,0.6938120503013877,21.37196002570332,455
0,-7.723029571961009,-21.47494889127063,28.4762356734331,0.9007169719960662,1.1140801752033722,0.6055911047561371,0.0,0.0,1.0,1.2574936238736587,23.520648658364696,453
0,-1.5815917112811582,-25.053955856409672,27.851834908544514,0.28960499321902156,1.049168019255699,-0.5880378625484868,0.0,0.0,1.0,1.3517687756190857,25.17933952965089,394
0,3.2130683864414165,-27.718595115633303,27.3660062905713,1.223949425650774,1.0036969437052292,-0.19036880274084358,0.0,0.0,1.0,1.2773436553556412,27.533943664367172,269
0,4.565197064757024,-28.636406234650902,28.76823956709271,-0.7075894362544725,1.2679640064226603,-0.12198747815064771,-0.0,0.0,1.0,1.2274856637607612,28.4903845343349,269
0,8.95025472505649,-29.567411951825477,28.034558424542183,-0.18588982862339315,0.38169970819357923,0.015728196939699454,-0.3964232797879362,0.814001773721334,0.4245582358413249,0.7938063686647301,29.369774279281096,269
0,9.80871656719126,-29.96306377762577,27.903953877974736,0.0018543496218818012,0.47074623112411795,0.5995089568078548,0.003475371948938653,0.8822598648129331,0.4707498834095253,1.1179294098068355,29.788919411621443,270
0,11.343428052733401,-30.079737731239923,28.513201325498454,0.5620554557622366,0.11670387908437763,-0.5832876356855021,0.8017245204979526,0.16646820263008663,0.5740436662357983,0.5342107818237616,29.904635296943106,269
0,14.423409601807109,-30.4063580836539,27.831925740135084,0.3235259907800587,1.0773702852250004,0.34251075672516584,0.0,0.0,1.0,1.5831512954575144,30.25071252944929,268
0,16.716169841554734,-32.02357774026583,28.06208564258524,0.4324354809530052,1.7945841307504062,-0.03875695631893942,0.0,0.0,1.0,1.5016609939555072,31.84089566197152,270
0,21.69619147323762,-31.562832376257,26.28332988003151,-0.00451379463055801,1.136987450390578,-0.6226232506259487,-0.0,0.0,1.0,1.5998786184824478,31.38494556758991,271
0,23.237523931921455,-32.57125222453673,26.65643881975446,0.2914786873653932,-0.04402162666577902,0.5221636224535597,0.9448487736897832,-0.14269921532495944,0.2947842071796823,0.3973004308695166,32.39281418527099,274
0,23.872604526893664,-32.37181166349008,28.054171437690517,-0.15306936081729983,1.3150846448212672,0.24462510403405527,-0.0,0.0,1.0,1.6222224937403655,32.184289735873364,274
0,26.95120662493771,-33.93273237422233,27.537264651089608,-0.05021837242476645,0.45401196651495257,0.007601448225934228,-0.09780011939935954,0.8841868501497316,0.45678085628424375,1.045849102754585,33.7978200174044,274
0,28.079413999498744,-32.51277592949757,28.45441294302162,0.45183031357317427,1.5170614729826126,0.33284154001251554,0.0,0.0,1.0,1.5850698796047296,32.3586685919553,273
0,30.712468796494992,-32.49150468855799,27.413652957030937,-0.04557003811074585,1.6657601711996353,0.208754319507772,-0.0,0.0,1.0,1.515956279972776,32.34122849323235,271
0,33.72531233074653,-32.20811780549874,28.073320765337847,0.6217039801848101,1.30562860127153,0.3909861073000342,0.0,0.0,1.0,1.4541319089416307,32.09362597317804,270
0,34.2360208950864,-31.254938843218504,27.988405894567375,0.20121672787044015,0.2815026366785558,0.0234322860748845,0.5455902676170112,0.7632819622195538,0.3460229848317388,0.7907527602133215,31.146915966580732,269
0,42.75151017566365,-30.92920066937855,26.82862162857168,-0.27319189407045297,1.2564270539778013,-0.6066812094228289,-0.0,0.0,1.0,1.445991207571475,30.757859671618586,273
0,44.841083907344085,-30.41533026467951,26.915629075761032,-0.692841673726518,0.5430565472011752,-0.06850300332542625,-0.37337834154008603,0.29265784759433644,0.8803067637535367,1.2784908409379798,30.218671132444726,276
0,46.77315637988746,-29.641919443735553,27.85913915743094,0.1825798338613342,0.6733101486145281,-0.5621474577602193,0.18750957695935272,0.6914898456147959,0.6976259398561312,1.120962182849489,29.48143212339819,276
0,47.264227158306994,-28.982107568982528,27.256453245533134,0.4548981248230627,0.5005607057043029,-0.10407387449433037,0.4953638493787384,0.5450883714279274,0.6763825279105963,0.7286682124381094,28.860321433329165,277
0,48.709093582711006,-28.426356573532406,27.45332411220808,-0.5748742854202515,1.19043163126136,-0.14309294558614785,-0.0,0.0,1.0,1.5297021302861793,28.27074247994324,277
0,53.26521876559852,-26.763825700032687,28.02808998856562,-0.5372222912953363,0.9853864973099227,-0.006430569657638215,-0.0,0.0,1.0,1.4806315469275664,26.57799649946107,280
0,54.50745734249252,-26.22734085620158,27.50695203327545,0.3656206683226118,0.5151327932622533,0.7587775835892588,0.4486886284224486,0.6321694764266441,0.6316963414480447,0.07867112091815748,26.087800456174033,289
0,54.74641305585055,-26.357462225886806,27.48511345905326,-1.0063715562703923,0.05111278881204728,-0.4631237129024139,-0.0,0.0,1.0,0.8084890903478513,26.232902607802103,296
0,56.37377383311361,-24.189351205103467,27.865262113985207,-0.692601301569238,0.6156308452718301,0.8488393176105624,-0.2809554170422518,0.24973216262448797,0.9266595386578129,1.323490881629881,24.238303527599296,406
0,61.32536653259307,-22.52108460356971,27.87862335821637,-0.09214607802804997,0.6023981786956952,0.45126814408253485,-0.11988555121605912,0.7837429356732853,0.6094050093261807,0.47678985454249706,23.835294914919015,464
0,63.70090055733322,-20.29042064631051,28.32164975181504,-1.0952094363905776,0.6129215355586899,0.6893540683314546,-0.0,0.0,1.0,1.3774894304278493,22.77658167110009,468
0,64.22691455221006,-19.35785367961471,27.501828031765587,-1.4667914886170037,0.1481672232560346,-1.1488850066223242,-0.0,0.0,1.0,0.27630417480904257,22.221037965770574,470
0,65.84120502568022,-19.199314715930804,27.905219745950344,-0.8887899265543131,1.3192872807598914,-0.21437680219651464,-0.0,0.0,1.0,1.4650217388484106,22.935917428182545,473
0,68.19928080472214,-17.579093160177365,28.325613890787427,-0.8865454359854409,0.04644921009452929,0.19080621043725743,-0.459673391534447,0.024083893584670134,0.8877614201940864,0.767264385734088,22.920965559590773,475
0,71.31167147801956,-13.882114445406836,27.487879519501927,-0.017358499701795593,1.320251474045701,-0.06218960771797327,-0.0,0.0,1.0,0.8493568865472996,22.580182724127468,476
0,71.3434616472342,-12.367557893089824,28.237735611324805,-0.746276899227447,1.7599013165681527,-0.0247557771608177,-0.0,0.0,1.0,1.5519481137221018,21.601091101459897,471
0,73.52954133481198,-11.510261300459115,27.474313843870515,-0.903425782172744,0.36198909077994396,0.03905454386538099,-0.21326851045285825,0.08545347688124927,0.9732493235230759,1.339523428269875,22.906306476559955,475
0,73.9718949884891,-10.032452868718932,28.096899773308877,0.05355185778323546,0.9036079118780416,-0.22142238459981892,0.025143285648200307,0.4242555306724739,0.9051933825877377,1.234400646350912,22.4640783178369,474
0,74.34574393060441,-9.380807939927955,28.161223109313614,-1.9292125394521253,-0.02112518429101673,-0.5810219150485832,-0.0,-0.0,1.0,0.0,22.448238947648196,474
0,75.56413339124715,-8.224256848569953,27.873838918132208,-0.7832227609610105,0.9895793140902007,0.29290823828053275,-0.0,0.0,1.0,1.4379387212150943,22.959974126485072,473
0,77.71135020791694,-5.898835401788026,27.012925759255427,-0.3249988810708462,0.1628497984970551,0.9549179062210128,-0.8328779269879356,0.4173368293937712,0.3635166152569006,0.008276514010802394,24.032668024302247,464
0,78.2531176604892,-3.371741624780252,28.189492358314357,-0.39521594439455465,0.9220445876312269,-0.25510848348955334,-0.0,0.0,1.0,1.30720229470693,23.88585618532508,447
0,80.02264335417466,-2.1978705937758316,28.316187076234023,-0.9722441537505687,-0.1446152427052677,0.07739397431778872,-0.18192171050786657,-0.027059717681986815,0.982940620243595,1.0294374866717986,25.400644767579507,431
0,82.78750993778684,2.6999274905642157,27.221405579741536,-1.1536033196849533,-0.40936118729464377,-0.15426459365976514,-0.0,-0.0,1.0,0.8856580212669427,27.72889954968773,277
0,82.95064104315874,5.210083407618517,27.29522163265484,-0.342970857678644,0.21098883031328258,-0.4762181041679243,-0.7796315380998684,0.47961377072206934,0.40267269057361194,1.0415902783736823,27.759414107483032,274
0,84.32912375566114,6.721348904226023,28.228117766370424,-0.22574128462617638,0.5381894795893646,-0.4670435575054828,-0.31409160712299766,0.7488253593525964,0.5836154928763865,0.9444331186051155,29.17271152507288,275
0,84.65572966685139,9.090261260107349,28.077557453982767,-1.7686628421784545,-0.07164101840825932,0.008044123950305107,-0.0,-0.0,1.0,1.1609880699537085,29.473037266495723,275
0,84.75553193006395,9.644174658359653,27.702728387475176,-1.236453724873762,1.0975642579470608,-0.07348128942222332,-0.0,0.0,1.0,1.3245790457671485,29.603165110590428,275
0,84.57416339284862,10.899281815812312,27.54879435911819,-1.1802394715244529,0.3293126401571982,-0.5991099006945364,-0.0,0.0,1.0,1.0098225932211506,29.434471512291992,274
0,85.81119370465521,17.305873501248563,28.275151060231874,-0.390374772576228,0.1183194891646745,0.3393316537575853,-0.8737687648077014,0.26483236408394756,0.40791171174671026,0.0013243423791103502,30.712869294136176,277
0,85.82242142075721,19.462001392876655,27.085746370874006,-1.5638245690451384,0.018982395599088903,-0.24967606020387714,-0.0,0.0,1.0,0.29701900207915405,30.76335273841627,277
0,87.62365583358876,20.091157740672724,27.74481817246938,-0.16455058908155284,-0.2912921237233942,0.14996525696744833,-0.46350472240617946,-0.8205092166434205,0.33455641932321556,3.8695264412438425e-05,32.48756531863222,278
0,87.4405730621285,21.93472697319757,27.244725973022838,-1.4425929350852487,-0.7316804908256233,-0.8521454420755745,-0.0,-0.0,1.0,0.7917297100906292,32.25383663342869,278
0,88.00635967107216,22.592772993538464,27.72762889422982,-0.7371392904523676,-0.16820332126663473,0.2399476786727485,-0.6380710497778155,-0.14559754332299008,0.756086430782716,0.23796575667149347,32.820456470780975,278
0,87.23407559526477,24.736836342440753,27.815353297623638,-0.9140132805442415,-0.3617953026064164,0.15957874074558387,-0.1706490845772519,-0.06754829334358492,0.983013793392196,1.2593077872387892,32.04641298817463,278
0,87.46504741159205,26.06536960607272,27.789643523082155,-0.9409149225335645,0.47986165383126517,0.4566055486231689,-0.0,0.0,1.0,1.125355841873292,32.31432356649148,280
